001760;74;839
001778;3;25
001778;3;321
001778;3;45
001778;3;533
001778;3;836
001778;3;837
001778;3;838
001778;3;840
001785;21;3480
001785;21;739
001796;58;7779
001796;58;9697
001796;58;9699
001806;19;1171
001806;19;4049
001822;26;5844
001837;24;5613
001843;18;34
001843;18;533
001843;18;61
001843;18;74
001843;18;840
001844;32;3
001844;32;837
001844;32;840
001857;34;101
001857;34;45
001857;34;534
001857;34;568
001857;34;61
001857;34;74
001857;34;75
001857;34;836
001857;34;839
001867;37;36
001868;25;3
001868;25;321
001868;25;34
001868;25;721
001868;25;836
001868;25;839
001868;25;840
001871;31;270
001871;31;840
001881;45;101
001881;45;34
001881;45;61
001881;45;74
001881;45;836
001881;74;101
001881;74;18
001881;74;34
001881;74;45
001881;74;534
001881;74;568
001881;74;61
001881;74;75
001881;74;836
001881;74;839
001881;74;840
001883;61;101
001883;61;18
001883;61;3
001883;61;34
001883;61;45
001883;61;568
001883;61;74
001883;61;75
001883;61;836
001883;61;839
001883;61;840
001900;3;116
001900;3;270
001900;3;321
001900;3;533
001900;3;721
001900;3;836
001900;3;837
001900;3;840
001907;21;3480
001907;21;739
001926;19;1171
001926;19;4049
001926;19;576
001926;19;747
001931;58;747
001931;58;836
001931;58;838
001931;58;9697
001931;58;9699
001953;26;5844
001971;18;101
001971;18;321
001971;18;533
001971;18;534
001971;18;61
001971;18;75
001971;18;836
001971;18;840
001974;32;3
001974;32;534
001979;34;101
001979;34;18
001979;34;3
001979;34;45
001979;34;533
001979;34;534
001979;34;61
001979;34;74
001979;34;75
001979;34;836
001979;34;839
001989;36;328
001991;27;74
001991;27;75
001996;25;321
001996;25;534
001996;25;721
001998;31;538
001998;31;557
001998;31;582
002002;45;101
002002;45;18
002002;45;34
002002;45;61
002002;45;74
002002;45;75
002002;45;836
002005;74;101
002005;74;18
002005;74;37
002005;74;534
002005;74;75
002005;74;836
002006;37;45
002006;37;61
002006;37;74
002006;37;75
002006;37;836
002021;61;101
002021;61;3
002021;61;45
002021;61;74
002021;61;75
002021;61;836
002021;61;840
002028;3;116
002028;3;25
002028;3;32
002028;3;533
002028;3;534
002028;3;61
002028;3;721
002028;3;836
002028;3;837
002028;3;840
002034;21;3480
002034;21;739
002043;34;101
002043;34;18
002043;34;45
002043;34;568
002043;34;61
002043;34;74
002043;34;75
002043;34;836
002052;7;1293
002054;58;597
002055;19;1171
002055;19;4049
002077;72;2046
002079;26;5844
002106;18;573
002106;18;596
002106;18;61
002106;18;74
002106;18;747
002106;18;836
002106;18;840
002110;36;328
002111;32;270
002111;32;3
002111;32;321
002111;32;34
002111;32;45
002111;32;533
002111;32;534
002111;32;61
002111;32;75
002111;32;837
002111;32;839
002126;31;538
002126;31;596
002127;45;533
002127;45;534
002127;45;568
002127;45;837
002131;27;74
002131;27;75
002132;25;18
002132;25;3
002132;25;321
002132;25;721
002140;74;101
002140;74;3
002140;74;45
002140;74;75
002140;74;836
002140;74;840
002142;37;61
002142;37;75
002157;61;101
002157;61;18
002157;61;321
002157;61;37
002157;61;74
002157;61;75
002157;61;836
002157;61;840
002163;3;101
002163;3;25
002163;3;270
002163;3;32
002163;3;321
002163;3;533
002163;3;534
002163;3;61
002163;3;837
002163;3;840
002173;21;3480
002173;21;739
002177;19;1171
002177;19;4049
002183;34;270
002183;34;321
002183;34;38
002183;34;45
002183;34;533
002183;34;534
002183;34;568
002183;34;839
002184;7;1293
002207;26;5844
002213;75;101
002213;75;27
002213;75;270
002213;75;3
002213;75;321
002213;75;34
002213;75;534
002213;75;568
002213;75;74
002213;75;836
002213;75;840
002229;24;5613
002229;74;101
002229;74;3
002229;74;321
002229;74;38
002229;74;45
002229;74;534
002229;74;568
002229;74;585
002229;74;61
002229;74;747
002229;74;75
002229;74;836
002229;74;840
002234;32;270
002234;32;3
002234;32;38
002234;32;534
002234;32;837
002234;32;839
002234;36;328
002235;18;573
002235;18;596
002235;18;597
002235;18;747
002235;18;836
002235;18;838
002247;31;596
002257;25;321
002257;25;534
002257;25;721
002261;66;705
002263;45;270
002263;45;3
002263;45;32
002263;45;321
002263;45;38
002263;45;568
002263;45;837
002263;45;839
002267;27;61
002273;37;61
002273;37;74
002273;37;75
002292;3;101
002292;3;116
002292;3;25
002292;3;270
002292;3;32
002292;3;38
002292;3;534
002292;3;74
002292;3;837
002292;61;101
002292;61;27
002292;61;38
002292;61;568
002292;61;74
002292;61;75
002292;61;836
002292;61;839
002292;61;840
002302;19;1171
002302;19;4049
002304;21;3480
002304;21;739
002309;34;38
002309;34;534
002321;7;1293
002329;26;5844
002349;75;101
002349;75;2205
002349;75;270
002349;75;321
002349;75;37
002349;75;38
002349;75;533
002349;75;534
002349;75;568
002349;75;585
002349;75;61
002349;75;74
002349;75;747
002349;75;836
002349;75;839
002349;75;840
002358;32;270
002358;32;38
002358;32;533
002358;32;837
002361;18;129
002361;18;538
002361;18;557
002361;18;582
002361;18;585
002361;18;845
002362;36;18
002362;36;3646
002362;36;538
002362;36;557
002362;36;582
002362;36;845
002373;74;101
002373;74;37
002373;74;45
002373;74;534
002373;74;61
002373;74;747
002373;74;75
002373;74;836
002373;74;839
002373;74;840
002383;25;321
002383;25;38
002383;25;721
002385;31;597
002385;31;6713
002385;31;747
002385;31;838
002392;66;705
002400;45;101
002400;45;34
002400;45;533
002400;45;534
002400;45;61
002400;45;74
002400;45;839
002404;37;101
002404;37;74
002413;61;101
002413;61;534
002413;61;75
002413;61;836
002414;61;27
002414;61;37
002414;61;45
002417;28;2492
002425;19;1171
002425;19;4049
002428;3;101
002428;3;270
002428;3;32
002428;3;321
002428;3;38
002428;3;721
002428;3;74
002428;3;836
002428;3;837
002434;21;3480
002434;21;739
002437;34;45
002437;34;534
002437;34;839
002449;26;5844
002449;26;588
002452;7;1293
002452;7;1318
002486;24;5612
002487;36;31
002487;36;328
002487;36;580
002488;75;101
002488;75;2205
002488;75;321
002488;75;34
002488;75;4609
002488;75;534
002488;75;58
002488;75;61
002488;75;74
002488;75;836
002488;75;839
002496;18;31
002496;18;538
002496;18;557
002496;18;580
002496;18;582
002496;18;585
002496;18;845
002497;32;270
002497;32;3
002497;32;38
002497;32;533
002497;32;534
002497;32;58
002497;32;837
002497;32;839
002500;74;101
002500;74;45
002500;74;533
002500;74;534
002500;74;61
002500;74;839
002501;74;15
002510;31;18
002510;31;538
002510;31;557
002510;31;580
002510;31;582
002510;31;585
002510;31;843
002510;31;845
002518;25;321
002518;25;38
002518;25;721
002531;45;101
002531;45;1320
002531;45;34
002531;45;534
002531;45;74
002531;45;837
002531;45;839
002540;37;74
002545;28;2492
002546;58;101
002546;58;61
002546;58;7
002546;58;74
002546;58;836
002546;58;837
002548;38;270
002548;38;3
002548;38;321
002548;38;533
002548;38;534
002548;38;837
002552;3;533
002552;61;101
002552;61;15
002552;61;32
002552;61;321
002552;61;4048
002552;61;534
002552;61;58
002552;61;74
002552;61;836
002553;3;116
002553;3;25
002553;3;270
002553;3;321
002553;3;38
002553;3;836
002553;3;837
002557;39;568
002561;21;3480
002561;21;739
002563;19;1171
002563;19;4049
002564;34;45
002564;34;534
002564;34;61
002571;26;5844
002571;26;588
002575;15;101
002575;15;37
002575;15;58
002575;15;74
002575;15;836
002590;7;32
002590;7;596
002610;36;1174
002610;36;328
002621;24;5612
002621;75;101
002621;75;15
002621;75;321
002621;75;533
002621;75;534
002621;75;58
002621;75;61
002621;75;74
002621;75;836
002621;75;838
002621;75;839
002628;18;129
002628;18;31
002628;18;538
002628;18;548
002628;18;557
002628;18;580
002628;18;582
002628;18;845
002628;32;15
002628;32;4048
002628;32;559
002628;32;573
002628;32;58
002628;32;5841
002628;32;596
002628;32;6713
002628;32;7
002628;32;729
002628;32;747
002628;32;836
002628;32;838
002628;32;840
002634;74;101
002634;74;15
002634;74;25
002634;74;45
002634;74;58
002634;74;61
002634;74;75
002634;74;836
002634;74;840
002635;31;538
002635;31;548
002635;31;580
002635;31;582
002645;27;533
002654;25;15
002654;25;3
002654;25;37
002654;25;74
002654;45;34
002654;45;533
002654;45;75
002654;45;757
002654;45;839
002655;25;101
002655;25;45
002655;25;58
002655;25;61
002655;25;75
002655;25;836
002675;37;15
002675;37;61
002675;37;74
002676;61;15
002676;61;25
002676;61;32
002676;61;45
002676;61;534
002676;61;747
002676;61;75
002676;61;836
002676;61;840
002679;3;101
002679;3;270
002679;3;321
002679;3;38
002679;3;533
002679;3;534
002679;3;61
002679;3;721
002679;3;836
002679;3;839
002679;3;841
002683;28;2492
002683;38;3
002683;38;533
002684;19;1171
002684;19;4049
002684;21;3480
002684;21;739
002684;58;32
002684;58;45
002684;58;61
002684;58;74
002684;58;75
002684;58;836
002685;58;3
002687;39;555
002690;34;32
002690;34;45
002690;34;534
002690;34;61
002690;34;74
002690;34;75
002692;26;5844
002692;26;588
002711;15;101
002711;15;25
002711;15;32
002711;15;37
002711;15;45
002711;15;533
002711;15;61
002711;15;74
002711;15;75
002711;15;836
002711;15;840
002722;7;1320
002722;7;596
002747;24;5612
002750;75;101
002750;75;1320
002750;75;25
002750;75;37
002750;75;45
002750;75;533
002750;75;61
002750;75;747
002750;75;836
002750;75;840
002758;31;548
002758;31;557
002758;31;580
002758;31;582
002760;18;129
002760;18;36
002760;18;538
002760;18;548
002760;18;557
002760;18;580
002760;18;582
002760;18;585
002760;18;842
002760;18;845
002762;32;101
002762;32;1320
002762;32;534
002762;32;5841
002762;32;597
002762;32;61
002762;32;6713
002762;32;75
002762;32;836
002766;74;101
002766;74;2205
002766;74;270
002766;74;321
002766;74;34
002766;74;37
002766;74;533
002766;74;61
002766;74;836
002774;45;1320
002774;45;270
002774;45;321
002774;45;34
002774;45;38
002774;45;533
002774;45;534
002774;45;836
002774;45;839
002774;45;840
002793;66;270
002797;61;101
002797;61;1320
002797;61;34
002797;61;37
002797;61;45
002797;61;74
002797;61;75
002797;61;836
002798;37;61
002798;37;74
002798;37;75
002813;28;5875
002813;34;1320
002813;34;321
002813;34;45
002813;34;534
002813;34;61
002813;34;74
002813;34;836
002817;39;568
002821;21;3480
002821;21;739
002821;58;1320
002821;58;559
002821;58;573
002821;58;596
002821;58;74
002821;58;75
002821;58;836
002829;25;1320
002829;25;270
002829;25;34
002829;25;58
002829;25;61
002829;25;66
002829;25;836
002830;26;5844
002830;26;588
002838;15;1320
002838;15;34
002838;15;37
002838;15;533
002838;15;58
002839;15;101
002839;15;270
002839;15;321
002839;15;45
002839;15;534
002839;15;61
002839;15;74
002839;15;75
002839;15;836
002847;7;1320
002847;7;25
002847;7;596
002847;7;66
002863;36;328
002863;36;538
002863;36;557
002863;36;580
002863;36;842
002875;24;5612
002876;75;101
002876;75;27
002876;75;321
002876;75;34
002876;75;534
002876;75;58
002876;75;836
002889;31;36
002889;31;538
002889;31;548
002889;31;557
002889;31;580
002889;31;582
002895;18;25
002895;18;36
002895;18;538
002895;18;548
002895;18;557
002895;18;580
002895;18;582
002895;18;585
002895;18;842
002895;18;845
002897;32;321
002897;32;61
002897;32;6713
002898;32;533
002898;32;573
002898;32;58
002898;32;5841
002898;32;596
002898;32;597
002898;32;74
002898;32;75
002898;32;836
002898;32;849
002900;45;34
002900;45;839
002904;27;321
002904;27;75
002919;66;596
002919;66;7
002920;37;321
002920;37;74
002920;37;75
002920;37;836
002930;61;321
002930;61;559
002930;61;596
002930;61;836
002938;39;568
002940;38;321
002940;38;533
002940;38;58
002941;19;129
002941;19;18
002941;19;25
002941;19;36
002941;19;538
002941;19;548
002941;19;557
002941;19;580
002941;19;582
002941;19;585
002941;19;842
002941;19;845
002941;21;3480
002941;21;739
002950;34;321
002950;34;45
002950;34;75
002950;34;839
002957;26;5844
002957;26;588
002961;58;101
002961;58;270
002961;58;321
002961;58;34
002961;58;74
002961;58;75
002961;58;836
002961;58;849
002962;25;18
002962;25;19
002962;25;538
002962;25;540
002962;25;548
002962;25;557
002962;25;572
002962;25;580
002962;25;582
002962;25;585
002962;25;842
002962;25;845
002972;7;321
002972;7;36
002972;7;596
002972;7;66
002977;15;101
002977;15;270
002977;15;32
002977;15;37
002977;15;533
002977;15;534
002977;15;58
002977;15;836
002977;15;839
002977;15;849
002995;36;1174
002995;36;25
002995;36;328
002995;36;538
002995;36;548
002995;36;580
002995;36;842
002995;36;843
003001;24;5612
003015;75;101
003015;75;2205
003015;75;27
003015;75;270
003015;75;32
003015;75;37
003015;75;533
003015;75;534
003015;75;58
003015;75;836
003015;75;839
003018;18;19
003018;18;31
003018;18;321
003018;18;536
003018;18;538
003018;18;540
003018;18;548
003018;18;557
003018;18;580
003018;18;585
003018;18;842
003018;18;845
003019;18;572
003019;31;18
003019;31;19
003019;31;25
003019;31;538
003019;31;540
003019;31;548
003019;31;557
003019;31;572
003019;31;580
003019;31;582
003019;31;585
003019;31;845
003025;45;34
003025;45;533
003025;45;534
003025;45;75
003025;45;836
003025;45;839
003033;32;533
003033;32;534
003033;32;559
003033;32;573
003033;32;596
003033;32;6713
003033;32;836
003037;27;75
003043;37;75
003047;49;32
003047;49;37
003047;49;58
003047;49;75
003047;49;836
003050;66;36
003050;66;596
003050;66;7
003063;19;25
003063;19;31
003063;19;321
003063;19;536
003063;19;538
003063;19;540
003063;19;548
003063;19;557
003063;19;572
003063;19;580
003063;19;582
003063;19;585
003063;19;61
003063;19;842
003063;19;845
003065;25;18
003065;25;19
003065;25;31
003065;25;321
003065;25;536
003065;25;538
003065;25;540
003065;25;544
003065;25;548
003065;25;557
003065;25;572
003065;25;580
003065;25;582
003065;25;585
003065;25;842
003065;25;845
003070;61;129
003070;61;18
003070;61;19
003070;61;25
003070;61;31
003070;61;321
003070;61;535
003070;61;536
003070;61;538
003070;61;540
003070;61;544
003070;61;548
003070;61;557
003070;61;572
003070;61;578
003070;61;580
003070;61;582
003070;61;585
003070;61;842
003070;61;845
003073;21;3480
003073;21;739
003073;38;533
003089;58;101
003089;58;270
003089;58;32
003089;58;75
003089;58;836
003094;34;101
003094;34;32
003094;34;45
003094;34;534
003094;34;75
003094;34;836
003097;26;5844
003097;26;588
003099;7;1320
003099;7;596
003099;7;66
003099;7;836
003099;7;839
003117;36;66
003117;36;7
003127;24;5612
003152;31;19
003152;31;25
003152;31;321
003152;31;536
003152;31;538
003152;31;540
003152;31;544
003152;31;548
003152;31;557
003152;31;572
003152;31;578
003152;31;580
003152;31;582
003152;31;842
003154;75;101
003154;75;1320
003154;75;27
003154;75;270
003154;75;34
003154;75;37
003154;75;533
003154;75;534
003154;75;839
003157;18;19
003157;18;31
003157;18;36
003157;18;535
003157;18;536
003157;18;538
003157;18;540
003157;18;544
003157;18;548
003157;18;557
003157;18;572
003157;18;578
003157;18;580
003157;18;582
003157;18;585
003157;18;61
003157;18;842
003157;18;845
003168;45;34
003168;45;38
003168;45;533
003168;45;534
003168;45;75
003183;66;19
003183;66;31
003183;66;321
003183;66;36
003183;66;536
003183;66;538
003183;66;540
003183;66;544
003183;66;548
003183;66;557
003183;66;572
003183;66;580
003183;66;582
003186;49;534
003186;49;839
003194;25;19
003194;25;535
003194;25;536
003194;25;540
003194;25;548
003194;25;557
003194;25;572
003194;25;580
003194;25;582
003194;25;585
003194;25;842
003194;25;845
003195;25;18
003195;25;3
003195;25;321
003195;25;544
003195;25;578
003195;25;61
003195;25;7
003195;25;849
003198;39;568
003200;61;18
003200;61;19
003200;61;25
003200;61;3
003200;61;321
003200;61;36
003200;61;535
003200;61;536
003200;61;538
003200;61;540
003200;61;544
003200;61;557
003200;61;572
003200;61;578
003200;61;580
003200;61;582
003200;61;585
003200;61;66
003200;61;7
003200;61;842
003200;61;845
003200;61;849
003201;19;129
003201;19;321
003201;19;536
003201;19;538
003201;19;540
003201;19;544
003201;19;557
003201;19;572
003201;19;578
003201;19;580
003201;19;585
003201;19;61
003201;19;845
003205;21;3480
003205;21;739
003209;38;270
003209;38;32
003209;38;58
003209;38;721
003211;58;101
003211;58;49
003211;58;533
003211;58;75
003211;58;837
003211;58;839
003214;3;596
003214;3;7
003214;3;839
003219;34;45
003219;34;534
003222;7;321
003222;7;535
003222;7;544
003222;7;557
003222;7;582
003223;7;18
003223;7;19
003223;7;3
003223;7;536
003223;7;540
003223;7;548
003223;7;572
003223;7;578
003223;7;580
003223;7;585
003223;7;61
003223;7;66
003223;7;842
003223;7;844
003223;7;845
003237;26;5844
003237;26;588
003248;24;5612
003250;36;129
003250;36;31
003250;36;536
003250;36;538
003250;36;540
003250;36;544
003250;36;557
003250;36;580
003250;36;66
003250;36;842
003250;36;843
003275;75;101
003275;75;1320
003275;75;270
003275;75;34
003275;75;534
003275;75;837
003275;75;839
003277;47;101
003277;47;1320
003277;47;34
003277;47;534
003277;47;837
003277;47;839
003280;31;18
003280;31;19
003280;31;25
003280;31;3
003280;31;321
003280;31;36
003280;31;535
003280;31;536
003280;31;538
003280;31;540
003280;31;544
003280;31;548
003280;31;557
003280;31;572
003280;31;578
003280;31;580
003280;31;582
003280;31;61
003280;31;7
003280;31;842
003293;18;118
003293;18;3
003293;18;321
003293;18;36
003293;18;535
003293;18;536
003293;18;537
003293;18;538
003293;18;540
003293;18;544
003293;18;557
003293;18;578
003293;18;58
003293;18;580
003293;18;585
003293;18;842
003293;18;844
003293;18;845
003293;18;849
003309;49;568
003309;49;596
003309;66;3
003309;66;538
003309;66;540
003309;66;578
003309;66;580
003309;66;842
003310;64;1051
003310;64;1052
003310;64;836
003320;25;118
003320;25;19
003320;25;3
003320;25;31
003320;25;321
003320;25;36
003320;25;535
003320;25;536
003320;25;537
003320;25;538
003320;25;540
003320;25;544
003320;25;548
003320;25;557
003320;25;561
003320;25;572
003320;25;578
003320;25;580
003320;25;582
003320;25;585
003320;25;842
003320;25;844
003324;19;118
003324;19;18
003324;19;321
003324;19;36
003324;19;535
003324;19;536
003324;19;537
003324;19;538
003324;19;540
003324;19;544
003324;19;548
003324;19;557
003324;19;572
003324;19;578
003324;19;58
003324;19;580
003324;19;582
003324;19;585
003324;19;61
003324;19;842
003324;19;844
003324;19;845
003324;19;849
003339;21;3480
003339;21;739
003340;61;118
003340;61;19
003340;61;3
003340;61;321
003340;61;36
003340;61;535
003340;61;536
003340;61;537
003340;61;540
003340;61;544
003340;61;548
003340;61;557
003340;61;561
003340;61;568
003340;61;572
003340;61;578
003340;61;58
003340;61;580
003340;61;582
003340;61;585
003340;61;842
003340;61;844
003340;61;849
003341;58;118
003341;58;19
003341;58;321
003341;58;535
003341;58;536
003341;58;537
003341;58;538
003341;58;540
003341;58;544
003341;58;557
003341;58;561
003341;58;568
003341;58;572
003341;58;578
003341;58;580
003341;58;585
003341;58;844
003341;58;845
003342;3;118
003342;3;18
003342;3;19
003342;3;321
003342;3;535
003342;3;536
003342;3;537
003342;3;538
003342;3;540
003342;3;544
003342;3;548
003342;3;557
003342;3;578
003342;3;580
003342;3;582
003342;3;842
003342;3;843
003342;3;844
003342;3;845
003344;38;1320
003344;38;270
003349;34;101
003349;34;45
003349;34;47
003349;34;534
003363;7;118
003363;7;19
003363;7;3
003363;7;31
003363;7;321
003363;7;535
003363;7;536
003363;7;537
003363;7;538
003363;7;540
003363;7;544
003363;7;548
003363;7;557
003363;7;561
003363;7;568
003363;7;572
003363;7;578
003363;7;58
003363;7;580
003363;7;582
003363;7;585
003363;7;61
003363;7;842
003363;7;844
003372;26;5844
003372;26;588
003378;36;118
003378;36;129
003378;36;3
003378;36;31
003378;36;321
003378;36;536
003378;36;537
003378;36;538
003378;36;540
003378;36;544
003378;36;548
003378;36;557
003378;36;572
003378;36;578
003378;36;58
003378;36;580
003378;36;582
003378;36;585
003378;36;842
003378;36;844
003378;36;845
003379;36;19
003379;36;561
003380;74;101
003380;74;116
003380;74;1320
003380;74;37
003380;74;45
003380;74;47
003400;47;101
