7,217561.333333,1682.65669569
11,231687.0,23259.9518056
6,247770.666667,36169.1167004
4,232378.0,21132.7447815
9,247602.0,36227.0929094
10,226385.0,15443.4636227
2,252612.666667,26327.4809826
8,220700.0,7346.6687689
1,275579.333333,41462.8867972
3,236437.0,29055.9683829
5,251935.333333,28315.4768084
20,230696.666667,20102.7529513
16,218026.0,1443.57634598
12,237014.0,28724.4906076
18,215754.5,3059.5
22,215366.5,3311.5
21,217789.0,2545.64818203
13,221493.333333,6290.8679493
14,215685.5,3128.5
15,217611.666667,1700.35610649
17,238604.0,23397.0
19,223622.666667,7991.78271031
23,221884.333333,6569.82933991
31,217981.333333,1506.25458967
24,217743.666667,1328.26938366
35,216983.0,5415.0
26,220519.666667,8500.50886059
30,218274.0,1734.7616551
32,217287.666667,3805.58364629
28,222246.666667,6931.53899858
25,216638.0,2102.0
27,236240.333333,29271.9481681
29,218494.333333,3080.15717492
34,220579.0,7265.80764036
33,219286.0,3488.15605538
36,222342.333333,6579.47922627
46,220059.0,2684.66807383
37,217454.333333,2163.33420647
42,218667.0,2666.0
47,220040.0,4053.0
39,219334.666667,2544.64160323
45,219975.0,2526.88437936
44,225163.666667,8438.54190933
43,219953.666667,2710.598007
38,219797.666667,2745.15480235
40,219371.333333,2637.91639157
41,219490.666667,2468.15725233
48,221368.0,3559.63265895
49,221801.666667,2981.91306975
50,221520.0,3575.53017048
58,254523.666667,41752.3395698
53,221370.0,2346.56003546
57,222576.5,1790.5
51,220280.5,3812.5
54,222524.0,3913.0
59,224672.333333,2053.97717179
52,222552.666667,3954.16660695
55,222384.666667,1513.63697394
56,222766.0,3420.0
68,228111.0,0.0
70,302509.0,0.0
63,228082.5,5666.5
64,267373.666667,35721.0130627
61,227666.0,3042.22232368
65,281231.333333,16063.9278371
71,307302.0,0.0
69,293307.0,15954.0
60,238203.333333,18121.1201334
62,250842.333333,20323.501213
66,263948.0,27236.809003
67,274641.666667,33172.2647235
72,308617.0,0.0
