8,221259.074074,19362.4294484
9,217596.392857,5081.8047507
5,220724.678571,16005.8596459
3,218266.62963,9981.4498507
4,222674.931034,19510.3450365
6,219609.0,13725.6226739
10,223553.785714,21817.3239526
1,216698.333333,1700.76798013
2,221860.5,18854.9213393
7,220536.758621,15453.0503085
11,217653.592593,4868.8710172
13,216392.666667,2138.57725291
20,216718.137931,2571.38074709
19,217567.827586,4658.70212849
23,216856.290323,2852.19826024
22,217581.333333,4204.16567493
21,216911.107143,3141.12102759
12,221529.178571,15892.7320609
14,220823.714286,17218.2768983
16,216786.851852,2262.81171708
18,218143.034483,8624.49629707
17,217105.607143,3510.82304493
15,221669.580645,18699.7720407
24,218365.62069,10677.7109403
27,217109.448276,3239.97815644
31,217472.677419,3638.04208586
25,216912.965517,4018.99376223
35,220767.7,14574.3694664
28,218699.214286,8303.3491279
26,218237.866667,8284.75124041
32,217286.3,3459.4768116
30,219622.0,14190.5232532
34,217019.758621,2466.71158533
33,216765.034483,1851.48385007
29,216929.517241,2828.42199969
39,220607.806452,14506.8504806
36,218107.0625,5836.52886964
41,218368.129032,3465.0024507
47,221960.59375,14710.9764331
46,220994.0,14263.0791342
38,219318.709677,10381.5424834
43,218089.333333,2577.25799166
42,217591.206897,2363.44936961
45,220815.129032,10888.1052996
40,220146.857143,15099.5900553
37,220978.419355,13615.1395637
44,218708.321429,2890.97129073
51,222478.964286,15421.9639348
57,223205.071429,2029.8875748
52,220707.310345,2942.70218423
58,223105.482759,2296.3473638
50,225157.464286,20232.7074604
48,220894.290323,10071.9816457
49,219692.896552,2579.44991924
56,225267.321429,15385.5234533
53,223795.4,15959.5687172
55,222249.766667,2578.98085405
59,229825.806452,17559.2895907
54,222246.241379,5459.4521113
66,249539.321429,27661.7016986
62,230416.896552,16359.9335538
60,226485.758621,9846.58836648
65,238739.827586,19724.7888972
67,257438.071429,29619.5206505
64,242833.75,27968.4252284
63,227225.428571,1781.65521814
69,290049.4,19920.734868
70,296137.555556,15134.3143449
61,226958.586207,7153.14359405
71,302007.222222,11459.847699
68,274469.035714,26270.6226386
73,309834.666667,436.22038263
72,307301.444444,5087.49060848
