0,0.99008903323
1,0.979364033389
2,0.979407440503
3,0.979286948341
4,0.979244289626
5,0.979070661169
6,0.978814708875
7,0.978587944123
8,0.978607402485
9,0.978516846264
10,0.978501878293
11,0.978419554456
12,0.9785490274
13,0.978531065835
14,0.977996709292
15,0.97876157258
16,0.978147885793
17,0.978522085053
18,0.978374650545
19,0.977948811786
20,0.978590937717
21,0.978293823504
22,0.977817093647
23,0.977964528155
24,0.978467451961
25,0.97858944092
26,0.977617271242
27,0.978380637733
28,0.978566988964
29,0.977715311448
30,0.977865739551
31,0.978495142707
32,0.977867236348
33,0.978165098959
34,0.977827571226
35,0.977567128541
36,0.977688369101
37,0.978276610338
38,0.978347708198
39,0.977762460555
40,0.978234700021
41,0.977502766268
42,0.977716059846
43,0.977399487272
44,0.977334376601
45,0.977597064482
46,0.978039368007
47,0.977613529249
48,0.97795704417
49,0.97806331676
50,0.97856399537
51,0.978055832775
52,0.978230958029
53,0.977905404672
54,0.978054335978
55,0.977933095417
56,0.977301447066
57,0.978254158383
58,0.978197280095
59,0.977969766945
60,0.977684627109
61,0.977971263742
62,0.977958540967
63,0.977789402901
64,0.977167483731
65,0.978672513156
66,0.97817482814
67,0.977743002193
68,0.978471193954
69,0.977879959122
70,0.977965276554
71,0.977915016144
72,0.97811229937
73,0.978211291889
74,0.97798231181
75,0.977779511025
76,0.978179364098
77,0.978264539058
78,0.977613458578
79,0.9783686649
80,0.977468558604
81,0.977661359688
82,0.978216559993
83,0.977810808381
84,0.978598007729
85,0.977964605576
86,0.978382846381
87,0.977767099389
88,0.977985439762
89,0.977984777182
90,0.977768727669
91,0.977825040378
92,0.97776263508
93,0.978160027305
94,0.977713188682
95,0.977892028208
96,0.97768737699
97,0.977423861475
98,0.977470480962
99,0.977760943275
100,0.978351779072
