9,0.00197183098591,0.001680773953,1.4812007874,0.759277888568,29.9725,17.2737751013
8,0.00198011599006,0.00179574478531,1.39460629921,0.826259000228,28.32625,18.4922187605
5,0.00195526097763,0.0017673294616,1.4337992126,0.79952641404,28.5425,17.8145237447
11,0.00230323115161,0.00206155143935,1.50025590551,0.746429939832,30.86875,17.1965873704
3,0.00191383595692,0.00169668712909,1.44700787402,0.792932038501,28.10625,17.8115515098
1,0.00178127589064,0.00167092328335,1.40671259842,0.836621857074,25.64125,17.7746980899
7,0.00189726594863,0.00169911275943,1.40844488189,0.81005161609,28.36125,18.0518428336
4,0.0019304059652,0.00171823475719,1.41173228346,0.80801246684,27.69125,17.8260646158
2,0.00181441590721,0.00165987737061,1.40047244095,0.823968312587,26.80875,17.8969310829
6,0.0018724109362,0.00176771780885,1.4480511811,0.791419908805,29.10125,17.7183405596
10,0.00180613090307,0.00158665941071,1.43466535433,0.78555239039,29.18125,17.7828250621
0,0.00174813587407,0.00173350719477,1.57625984252,1.01078690703,0.0,0.0
16,0.00223695111847,0.00187285079626,1.52590551181,0.705509433875,31.6875,16.5554513303
22,0.00221209610605,0.00209286157893,1.49598425197,0.721484107502,31.18375,16.933043279
13,0.00212924606462,0.00192260300215,1.5063976378,0.71947913407,30.80875,16.606384832
15,0.00212924606462,0.00193683126234,1.4867519685,0.732641192733,30.4625,16.7252662535
12,0.00212096106048,0.00183889768338,1.50746062992,0.733735980854,30.635,16.6059447187
19,0.00211267605634,0.00192659750691,1.46391732283,0.763184993409,30.54,17.4600425973
17,0.00188069594035,0.00179941058749,1.44905511811,0.764185818149,29.64375,17.3238760007
20,0.0022618061309,0.00200851125677,1.51519685039,0.722579106702,31.7475,16.9662162473
14,0.00207125103563,0.00162140727347,1.4692519685,0.745799237652,29.97875,17.3773204835
21,0.00207953603977,0.00175554135331,1.50838582677,0.723444914831,31.35875,16.802693748
18,0.00227837613919,0.00192303138168,1.51068897638,0.70798126016,31.075,16.5013351733
23,0.00207125103562,0.00184701713418,1.50047244094,0.719388955532,31.1875,16.8052214728
32,0.00222866611433,0.00195952170822,1.47411417323,0.738337957407,30.99125,17.2446391579
27,0.00228666114333,0.00204664757669,1.50116141732,0.724677559455,31.4475,16.7999086679
35,0.00217895608948,0.00192759483971,1.5175,0.692164496378,32.31625,16.6398284903
33,0.00229494614747,0.00199479433368,1.50263779528,0.735278947625,31.76875,17.308897414
24,0.00223695111848,0.002168393095,1.51253937008,0.706624898302,31.54625,16.5783335166
31,0.00214581607291,0.00184922702985,1.48624015748,0.734100145531,31.12,17.1177532112
25,0.00220381110191,0.00187182429534,1.5056496063,0.724644168528,31.62125,16.8630926045
34,0.00212924606462,0.00183117334943,1.53769685039,0.702737233425,32.4775,16.5404653426
29,0.00227009113505,0.00210125737885,1.54470472441,0.676848906043,32.61375,16.3862375086
26,0.00214581607291,0.00191128778741,1.49472440945,0.724724815811,31.345,17.148005715
28,0.00230323115162,0.00215912994026,1.46881889764,0.753118617932,30.91625,17.42916965
30,0.00241093620547,0.00212230371235,1.49297244095,0.705725724599,31.44,16.7181458302
42,0.00260149130074,0.00252935626841,1.48561023622,0.727518879432,31.6525,17.1586219216
41,0.00247721623861,0.00217154052043,1.53161417323,0.673908680279,32.57625,16.5428694514
43,0.0024357912179,0.0022409979045,1.52141732283,0.698265350242,32.4375,16.7026055228
38,0.00236951118476,0.0020729736002,1.52765748032,0.684715360009,32.64875,16.309886716
36,0.00217895608948,0.00203161749056,1.51047244095,0.707348733925,31.98875,16.8346749208
45,0.00248550124275,0.00209268118315,1.4649015748,0.727951055421,31.385,17.6386797975
46,0.00252692626346,0.00228514472491,1.53332677165,0.677949569654,32.90875,16.4434433647
40,0.00235294117647,0.00208847848041,1.47478346457,0.706416210113,31.345,17.0370746462
37,0.00234465617233,0.00215427632962,1.51108267717,0.697322433154,32.23375,16.7769154551
39,0.00245236122618,0.00224742095552,1.51332677165,0.697156715393,32.355,16.6326741686
44,0.00241922120961,0.00211447849424,1.5194488189,0.68006470955,32.6075,16.2562970491
47,0.0023777961889,0.00219405618988,1.49265748031,0.695273408863,32.20125,16.8861157371
56,0.00230323115162,0.0020880182966,1.47856299213,0.709151946099,32.375,17.323602036
51,0.00240265120133,0.00229151892062,1.48677165354,0.709438445396,31.97625,16.964712411
57,0.00250207125104,0.00248544600878,1.40706692913,0.743081075457,30.6275,18.0681174656
58,0.0023777961889,0.00213378669237,1.41480314961,0.736120676212,31.0225,17.8150426255
59,0.00246893123447,0.00227492394936,1.44027559055,0.732512569994,31.5475,17.9690252588
