1,216312.545455,21430.8057303
2,212162.409091,6715.89443484
3,212240.772727,6703.79894288
4,211863.52381,6735.66739804
5,211966.818182,6829.36095531
6,216264.217391,20388.046436
7,212283.772727,6713.34327313
8,212009.272727,6850.19449745
9,215984.347826,18709.7886578
10,212099.454545,6868.75814982
11,212138.136364,6811.83936777
12,216682.863636,18913.5779037
13,212174.5,6813.68769964
14,211911.590909,6930.7058978
15,212775.52381,6482.78387158
16,212882.904762,6321.22079759
17,213205.6,6349.10292404
18,212406.6,6628.07565135
19,216450,20859.8104143
20,216521.590909,21224.432372
21,212686.047619,6720.3439855
22,216413.695652,20873.6244711
23,216659.545455,21785.1920073
24,216742.086957,20724.9490311
25,217004.909091,20932.0205012
26,216717.826087,20568.7874294
27,216872.818182,19652.4886318
28,213361.285714,6768.70755155
29,216494.130435,20884.6464248
30,211817.4,6346.02503462
31,217286.772727,20876.1707389
32,217265.809524,21523.2340366
33,217214.869565,19708.8754412
34,213177.619048,6831.27905109
35,216854.318182,21920.5494527
36,224214.708333,32227.9926907
37,220456.666667,26779.8862639
38,217624.772727,21052.9937861
39,221420.217391,26690.5508242
40,212933.842105,6157.11134648
41,213506.904762,6563.945198
42,218841.45,21622.466877
43,217200.090909,19998.7592613
44,214141.047619,6514.6689897
45,212850.9,6076.09946347
46,214030.8,6195.35427236
47,214791.2,6065.15071206
48,213044.3,6753.06658563
49,214590.090909,6747.85181918
50,214859.166667,5897.15240368
51,214562.238095,6678.92119821
52,214168.380952,6692.22832471
53,215642.3,7135.51682151
54,214774.15,6832.90126721
55,214846.421053,6364.18180391
56,216021.380952,6449.09167082
57,217203.35,9565.17222676
58,214607.15,6566.20692847
59,215855.761905,6282.90433224
60,216722.190476,7279.42187408
61,218192.818182,12790.492693
62,216590.15,6326.92268228
63,216794.5,6772.10258708
64,220356.75,14580.650863
65,220006.904762,13832.3739721
66,217119.526316,7208.86927675
67,219441.619048,14016.2082756
68,217588.285714,5675.8427622
69,218113.45,5997.59526373
70,223365.904762,19353.194167
71,218456.111111,5957.8526136
72,223159.761905,17533.458912
73,219355,4875.05129318
74,220513,5300.92577764
75,220902.909091,4803.11354426
76,226637.4,20732.2486031
77,232794.238095,27343.8619471
78,225317.05,17210.943122
79,229845.631579,23086.8680427
80,229533.058824,22181.3184657
81,231766.466667,23723.3767997
82,238542.842105,30382.0653906
83,237151.8125,28828.8763097
84,244690.125,32700.490493
85,241103.764706,33224.0600443
86,240098.071429,29618.3554006
87,246903.533333,35376.6253278
88,251828.8,35148.1551971
89,241976.769231,29567.9991211
90,242109.666667,27247.0927144
91,260905.076923,34666.977631
92,266194,32672.1532331
93,275187.285714,30299.7120859
94,285521.6,15189.5554721
95,305561.6,2133.53740066
